nro_siniestro_gw,nro_situacion,id._publico_exposicion,codigo_plan_cobertura,plan_cobertura,nombre_exposicion,cobertura_principal,codigo_tipo_transaccion,usuario_creador,monto_transaccion,fecha_pago,tipo_vehiculo,grupo_tipo_vehiculo_alternativo,marca_vehiculo,modelo_vehiculo,año_mes_fecha_pago,usd_blue,ipc_factor,pago_ipc,pago_usd
4-3291551,1,cc:590996,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ERUIZ,7164586.0,2025-04-10,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2025-04-01,1263.888888888889,1.290189473,9243673.435603179,5668.6834285714285
4-3291838,1,cc:591672,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,6615248.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2025-04-01,1263.888888888889,1.290189473,8534923.330884304,5234.042373626374
4-3291927,1,cc:609043,0,PLAN SELECTO L2 (EX L200),(6) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,CAMICI,45000.0,2025-05-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,SURAN,2025-05-01,1162.142857142857,1.271108749,57199.893704999995,38.72157344806392
4-3291996,2,cc:598038,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,16900000.0,2025-05-27,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2025-05-01,1162.142857142857,1.271108749,21481737.858099997,14542.102028272895
4-3292100,1,cc:592019,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,10988474.0,2025-05-07,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SONIC,2025-05-01,1162.142857142857,1.271108749,13967545.439559026,9455.355623847572
4-3292100,1,cc:592019,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,10988474.0,2025-05-07,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,SONIC,2025-05-01,1162.142857142857,1.271108749,13967545.439559026,9455.355623847572
4-3292163,1,cc:592391,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,20500000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,PARTNER,2025-04-01,1263.888888888889,1.290189473,26448884.196500003,16219.78021978022
4-3292218,1,cc:592277,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,10375000.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,13385715.782375,8208.791208791208
4-3292309,1,cc:592461,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,12534474.0,2025-04-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,16171846.404392203,9917.386021978022
4-3292309,1,cc:592461,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,CAMICI,12534474.0,2025-04-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,16171846.404392203,9917.386021978022
4-3292471,11,cc:592762,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Transporte público),Robo Total,Payment,SVIGNA,13604474.0,2025-04-10,AUTOMOVIL ALQUILER,AUTOS ALQUILER,RENAULT,LOGAN,2025-04-01,1263.888888888889,1.290189473,17552349.140502203,10763.979428571429
4-3292471,11,cc:592762,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Transporte público),Robo Total,Payment,DSECRETI,13604474.0,2025-04-10,AUTOMOVIL ALQUILER,AUTOS ALQUILER,RENAULT,LOGAN,2025-04-01,1263.888888888889,1.290189473,17552349.140502203,10763.979428571429
4-3292480,1,cc:592859,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,JGRIMBER,10000000.0,2025-04-11,JEEP/CAM.FAM,JEEPS,FORD,ECO SPORT,2025-04-01,1263.888888888889,1.290189473,12901894.73,7912.087912087912
4-3292516,1,cc:592790,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,10463474.0,2025-04-14,JEEP/CAM.FAM,JEEPS,CHERY,TIGGO,2025-04-01,1263.888888888889,1.290189473,13499864.005809203,8278.792615384615
4-3292516,1,cc:592790,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,GRFERNAN,10463474.0,2025-04-14,JEEP/CAM.FAM,JEEPS,CHERY,TIGGO,2025-04-01,1263.888888888889,1.290189473,13499864.005809203,8278.792615384615
4-3292715,1,cc:593311,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,8354000.0,2025-05-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,CITROEN,C 3,2025-05-01,1162.142857142857,1.271108749,10618842.489146,7188.444990780578
4-3292715,1,cc:593311,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FDHERRER,8354000.0,2025-05-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,CITROEN,C 3,2025-05-01,1162.142857142857,1.271108749,10618842.489146,7188.444990780578
4-3292937,1,cc:593766,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DSECRETI,9600000.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,VECTRA,2025-04-01,1263.888888888889,1.290189473,12385818.9408,7595.604395604396
4-3292971,1,cc:593678,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,8003371.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SYMBOL,2025-04-01,1263.888888888889,1.290189473,10325865.012713484,6332.337494505495
4-3292971,1,cc:593678,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,CARMARTI,8003371.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SYMBOL,2025-04-01,1263.888888888889,1.290189473,10325865.012713484,6332.337494505495
4-3293085,1,cc:593870,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,CARMARTI,12356994.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,15942863.576724162,9776.962285714286
4-3293085,1,cc:593870,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DSECRETI,12356994.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,15942863.576724162,9776.962285714286
4-3293102,1,cc:600749,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,13500000.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,NISSAN,VERSA,2025-04-01,1263.888888888889,1.290189473,17417557.885500003,10681.31868131868
4-3293162,1,cc:594016,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MCICCOCI,35864434.0,2025-04-14,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2025-04-01,1263.888888888889,1.290189473,46271915.20190328,28376.25547252747
4-3293162,1,cc:594016,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,GRFERNAN,35864434.0,2025-04-14,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2025-04-01,1263.888888888889,1.290189473,46271915.20190328,28376.25547252747
4-3293189,1,cc:594126,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVIVIANO,8634474.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,BORA,2025-04-01,1263.888888888889,1.290189473,11140107.459692203,6831.671736263736
4-3293189,1,cc:594126,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,8634474.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,BORA,2025-04-01,1263.888888888889,1.290189473,11140107.459692203,6831.671736263736
4-3293228,1,cc:594305,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,22718434.0,2025-04-17,P GII +1000Kg,PICK UPS,FIAT,TORO,2025-04-01,1263.888888888889,1.290189473,29311084.389845286,17975.0247032967
4-3293228,1,cc:594305,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,22718434.0,2025-04-17,P GII +1000Kg,PICK UPS,FIAT,TORO,2025-04-01,1263.888888888889,1.290189473,29311084.389845286,17975.0247032967
4-3293229,1,cc:594401,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,15954000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,408,2025-04-01,1263.888888888889,1.290189473,20583682.852242,12622.945054945054
4-3293229,1,cc:594401,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FDHERRER,15954000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,408,2025-04-01,1263.888888888889,1.290189473,20583682.852242,12622.945054945054
4-3293230,1,cc:594403,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MIJUNCOS,9603280.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,COBALT,2025-04-01,1263.888888888889,1.290189473,12390050.762271442,7598.199560439561
4-3293230,1,cc:594403,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,9603280.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,COBALT,2025-04-01,1263.888888888889,1.290189473,12390050.762271442,7598.199560439561
4-3293287,1,cc:594177,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,16800000.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,PARTNER,2025-04-01,1263.888888888889,1.290189473,21675183.1464,13292.307692307691
4-3293309,1,cc:594324,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,4668714.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,UNO,2025-04-01,1263.888888888889,1.290189473,6023525.655247723,3693.9275604395602
4-3293309,1,cc:594324,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,4668714.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,UNO,2025-04-01,1263.888888888889,1.290189473,6023525.655247723,3693.9275604395602
4-3293355,1,cc:594444,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,NRETAMAL,4132000.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,306,2025-04-01,1263.888888888889,1.290189473,5331062.902436,3269.2747252747254
4-3293455,1,cc:594638,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,GRFERNAN,5867774.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,POLO,2025-04-01,1263.888888888889,1.290189473,7570540.244743102,4642.634373626373
4-3293455,1,cc:594638,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,5867774.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,POLO,2025-04-01,1263.888888888889,1.290189473,7570540.244743102,4642.634373626373
4-3293489,1,cc:620299,0,PLAN SELECTO L2 (EX L200),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,5800000.0,2025-05-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2025-05-01,1162.142857142857,1.271108749,7372430.7442,4990.780577750461
4-3293497,226,cc:594664,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,60155.0,2025-04-17,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2025-04-01,1263.888888888889,1.290189473,77611.347748315,47.59516483516484
4-3293498,1,cc:603154,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,8868000.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2025-04-01,1263.888888888889,1.290189473,11441400.246564,7016.43956043956
4-3293505,1,cc:594667,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,7601314.0,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,DUNA,2025-04-01,1263.888888888889,1.290189473,9807135.303767523,6014.226461538461
4-3293505,1,cc:594667,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,7601314.0,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,DUNA,2025-04-01,1263.888888888889,1.290189473,9807135.303767523,6014.226461538461
4-3293522,1,cc:594679,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,6039834.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,7792530.245467482,4778.769758241758
4-3293522,1,cc:594679,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,6039834.0,2025-04-24,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,7792530.245467482,4778.769758241758
4-3293542,1,cc:594584,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,HZALAZAR,9300000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2025-04-01,1263.888888888889,1.290189473,11998762.098900001,7358.241758241758
4-3293542,1,cc:594584,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,9300000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,PALIO,2025-04-01,1263.888888888889,1.290189473,11998762.098900001,7358.241758241758
4-3293608,1,cc:594744,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,12090000.0,2025-04-21,P GII +1000Kg,PICK UPS,ISUZU,PICK-UP,2025-04-01,1263.888888888889,1.290189473,15598390.728570001,9565.714285714286
4-3293608,1,cc:594744,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,12090000.0,2025-04-21,P GII +1000Kg,PICK UPS,ISUZU,PICK-UP,2025-04-01,1263.888888888889,1.290189473,15598390.728570001,9565.714285714286
4-3293669,1,cc:594883,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,5138371.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,R 9,2025-04-01,1263.888888888889,1.290189473,6629472.172568483,4065.5243076923075
4-3293669,1,cc:594883,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,5138371.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,R 9,2025-04-01,1263.888888888889,1.290189473,6629472.172568483,4065.5243076923075
4-3293698,1,cc:654412,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,7884000.0,2025-07-01,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,206,2025-07-01,1282.7272727272727,1.227514843,9677727.022212,6146.2792345854
4-3293698,1,cc:654412,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERRARI,7884000.0,2025-07-01,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,206,2025-07-01,1282.7272727272727,1.227514843,9677727.022212,6146.2792345854
4-3293809,1,cc:595177,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,25425000.0,2025-04-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CRUZE,2025-04-01,1263.888888888889,1.290189473,32803067.351025004,20116.483516483517
4-3293846,1,cc:595313,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,10375000.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,13385715.782375,8208.791208791208
4-3293860,1,cc:595405,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,4128868.0,2025-04-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,R 9,2025-04-01,1263.888888888889,1.290189473,5327022.029006564,3266.796659340659
4-3293860,1,cc:595405,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVIVIANO,4128868.0,2025-04-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,R 9,2025-04-01,1263.888888888889,1.290189473,5327022.029006564,3266.796659340659
4-3293863,1,cc:595407,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,16185799.0,2025-04-17,P GII +1000Kg,PICK UPS,MERCEDES BENZ,SPRINTER,2025-04-01,1263.888888888889,1.290189473,20882747.481893927,12806.346461538462
4-3293863,1,cc:595407,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,SKUNICIC,16185799.0,2025-04-17,P GII +1000Kg,PICK UPS,MERCEDES BENZ,SPRINTER,2025-04-01,1263.888888888889,1.290189473,20882747.481893927,12806.346461538462
4-3293877,1,cc:595418,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,28074426.0,2025-04-30,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2025-04-01,1263.888888888889,1.290189473,36221328.885717504,22212.732659340658
4-3293877,1,cc:595418,36,"36 - R.C., INC. Y ROBO TOTAL Y PARCIAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,28074426.0,2025-04-30,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2025-04-01,1263.888888888889,1.290189473,36221328.885717504,22212.732659340658
4-3293945,46,cc:595394,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,57130834.0,2025-04-21,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2025-04-01,1263.888888888889,1.290189473,73709600.61051048,45202.41810989011
4-3293945,46,cc:595394,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,57130834.0,2025-04-21,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2025-04-01,1263.888888888889,1.290189473,73709600.61051048,45202.41810989011
4-3293987,1,cc:595480,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,30849923.73,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2025-04-01,1263.888888888889,1.290189473,39802246.8392989,24408.730863296703
4-3293987,1,cc:595480,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,30849923.73,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2025-04-01,1263.888888888889,1.290189473,39802246.8392989,24408.730863296703
4-3293987,1,cc:595480,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,30849923.73,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2025-04-01,1263.888888888889,1.290189473,39802246.8392989,24408.730863296703
4-3293987,1,cc:595480,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,VABENITE,30849923.73,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2025-04-01,1263.888888888889,1.290189473,39802246.8392989,24408.730863296703
4-3293987,1,cc:595480,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DMOGGI,30849923.73,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2025-04-01,1263.888888888889,1.290189473,39802246.8392989,24408.730863296703
4-3294044,1,cc:609362,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,11700000.0,2025-05-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,207,2025-05-01,1162.142857142857,1.271108749,14871972.3633,10067.60909649662
4-3294204,1,cc:596064,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,13109874.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,QUBO,2025-04-01,1263.888888888889,1.290189473,16914221.427156404,10372.64756043956
4-3294204,1,cc:596064,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DSECRETI,13109874.0,2025-04-15,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,QUBO,2025-04-01,1263.888888888889,1.290189473,16914221.427156404,10372.64756043956
4-3294224,1,cc:596078,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MFERES,5237000.0,2025-04-21,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,POLO,2025-04-01,1263.888888888889,1.290189473,6756722.270101001,4143.56043956044
4-3294467,1,cc:634775,30,PLAN PRIVILEGIO L2 (EX 30),(5) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,16554000.0,2025-06-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CRUZE,2025-06-01,1181.842105263158,1.250858293,20706708.182322,14006.94722778891
4-3294467,1,cc:634775,30,PLAN PRIVILEGIO L2 (EX 30),(5) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,CAMICI,16554000.0,2025-06-04,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CRUZE,2025-06-01,1181.842105263158,1.250858293,20706708.182322,14006.94722778891
4-3294508,1,cc:606372,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,11400000.0,2025-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2025-04-01,1263.888888888889,1.290189473,14708159.9922,9019.78021978022
