año,AUT,marca,modelo,Codigo Modelo La Segunda,prima_dev_hist,prima_dev_ipc,ar_t,ns_t,ns_t_nro_sin,is_t,is_t_ipc
2025,AUT,GREAT WALL,HAVAL,GREAT WALL HAVAL H2 LUXURY 1.5T A/T,1342112,1589415,2,0,0,0,0
2025,AUT,GREAT WALL,WINGLE 5,GREAT WALL WINGLE 5 2WD D/CAB LUXURY,1974610,2226596,3,1,1,799174,968326
2025,AUT,GREAT WALL,WINGLE 5,GREAT WALL WINGLE 5 2WD S/CAB STD,0,0,0,0,0,0,0
2025,AUT,GREAT WALL,WINGLE 5,GREAT WALL WINGLE 5 4WD D/CAB STD,2924795,3325220,6,1,1,45221,45221
2025,AUT,GREAT WALL,WINGLE 5,GREAT WALL WINGLE 5 2WD D/CAB STD,764508,893030,2,0,0,0,0
2025,AUT,GREAT WALL,WINGLE 6,GREAT WALL WINGLE 6 4WD D/CAB DIGNITY,1551846,1757030,2,4,2,4712900,4966857
2025,AUT,GREAT WALL,POER,GREAT WALL POER 4WD D/CAB ELITE,1476916,1595540,2,2,1,2318800,2318800
2025,AUT,GREAT WALL,POER,GREAT WALL POER 4WD D/CAB SUPER LUXURY,5578181,6374266,5,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN KP 350,0,0,0,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN KIDEN KD 150-Z,0,0,0,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN KP 200M CAFE RACER,0,0,0,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN KIDEN KD 250-V CAFE RACER,0,0,0,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN LF 150 CALLE,0,0,0,0,0,0,0
2025,AUT,LIFAN,CALLE,LIFAN LF 125 CROSSOVER CLUB,0,0,0,0,0,0,0
2025,AUT,LIFAN,CUSTOM,LIFAN V16 CUSTOM,0,0,0,0,0,0,0
2025,AUT,LIFAN,TRICICLO,LIFAN BUEY 200,0,0,0,0,0,0,0
2025,AUT,LIFAN,SCOOTER,LIFAN KPV 150,0,0,0,0,0,0,0
2025,AUT,LIFAN,SCOOTER,LIFAN LF 150 T SCOOTER,0,0,0,0,0,0,0
2025,AUT,LIFAN,TOURING,LIFAN KP 200 T,0,0,0,0,0,0,0
2025,AUT,LIFAN,ENDURO,LIFAN XP 200,0,0,0,0,0,0,0
2025,AUT,MALLEY,MALLEY,MALLEY (ACOPLADO),0,0,0,0,0,0,0
2025,AUT,KOVE,ENDURO,KOVE 250 MX,0,0,0,0,0,0,0
2025,AUT,KOVE,ENDURO,KOVE 800 X PRO,0,0,0,0,0,0,0
2025,AUT,KOVE,ENDURO,KOVE 525 X,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,TOURING,QJMOTOR SRT 800SX,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,TOURING,QJMOTOR SRT 700,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,TOURING,QJMOTOR SRT 550,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,TOURING,QJMOTOR SRT 700X,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,SCOOTER,QJMOTOR ATR 150,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,SCOOTER,QJMOTOR FORT 350,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,CUSTOM,QJMOTOR SRV 600,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,CUSTOM,QJMOTOR SRV 300,0,0,0,0,0,0,0
2025,AUT,QJMOTOR,NAKED,QJMOTOR SRK 400,0,0,0,0,0,0,0
2025,AUT,KUBOTA,M,KUBOTA M 9540,0,0,0,0,0,0,0
2025,AUT,KUBOTA,M,KUBOTA MX5100,0,0,0,0,0,0,0
2025,AUT,KUBOTA,B,KUBOTA B2401,0,0,0,0,0,0,0
2025,AUT,KUBOTA,B,KUBOTA B2401,0,0,0,0,0,0,0
2025,AUT,KUBOTA,L,KUBOTA L 295,0,0,0,0,0,0,0
2025,AUT,KUBOTA,L,KUBOTA L 2500,0,0,0,0,0,0,0
2025,AUT,KUBOTA,L,KUBOTA L 2000,0,0,0,0,0,0,0
2025,AUT,KUBOTA,L,KUBOTA L 3800,0,0,0,0,0,0,0
2025,AUT,MACDON,FD70,MACDON FD70,0,0,0,0,0,0,0
2025,AUT,MACDON,FD140,MACDON FD140,0,0,0,0,0,0,0
2025,AUT,MACDON,FD75-D,MACDON FD75-D,0,0,0,0,0,0,0
2025,AUT,SKYGO,BUSINESS,SKYGO SG 100,0,0,0,0,0,0,0
2025,AUT,SKYGO,BUSINESS,SKYGO SG 110,0,0,0,0,0,0,0
2025,AUT,SKYGO,BUSINESS,SKYGO SG 110 2 G,0,0,0,0,0,0,0
2025,AUT,SMART,FORTWO,SMART FORTWO CABRIO PASSION RED & WHITE,0,0,0,0,0,0,0
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE CITY L/16,961173,1090145,3,1,1,958667,1113436
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE PASSION,15887271,17898572,24,6,3,16444360,18352103
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE PASSION L/16,0,0,0,0,0,0,0
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE PLAY,7312147,8233329,10,1,1,666512,691030
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE SHARPRED EDITION,1439786,1597614,1,0,0,0,0
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE CITY,11574333,12996127,17,3,3,253422,253422
2025,AUT,SMART,FORTWO,SMART FORTWO COUPE PASSION GREY MATT,0,0,0,0,0,0,0
2025,AUT,SMART,FORTWO,SMART FORTWO CABRIO PASSION,7203545,8094311,11,3,1,502661,502661
2025,AUT,SMART,FORFOUR,SMART FORFOUR CITY,3924841,4351067,5,3,2,1389508,1576378
2025,AUT,SMART,FORFOUR,SMART FORFOUR PLAY,6711078,7600586,6,3,2,17769893,20322504
2025,AUT,SMART,FORFOUR,SMART FORFOUR PASSION AUT,2655584,3020342,4,4,3,508442,530966
2025,AUT,SMART,FORFOUR,SMART FORFOUR PASSION,4412128,4919895,4,1,1,993398,1046718
2025,AUT,SCOUT,SCOUT,SCOUT UV 650 A,0,0,0,0,0,0,0
2025,AUT,SCOUT,110,SCOUT FARMER 110,0,0,0,0,0,0,0
2025,AUT,SCOUT,300,SCOUT ATV SPORT 300,0,0,0,0,0,0,0
2025,AUT,TEDESCHI,3000,TEDESCHI T 3000 M,0,0,0,0,0,0,0
2025,AUT,TEDESCHI,TEDESCHI,TEDESCHI,0,0,0,0,0,0,0
2025,AUT,TEDESCHI,3600 BT,TEDESCHI 3600 BT,0,0,0,0,0,0,0
2025,AUT,TEDESCHI,2600,TEDESCHI T2600,0,0,0,0,0,0,0
2025,AUT,TEDESCHI,99,TEDESCHI M99,0,0,0,0,0,0,0
2025,AUT,BETONMAC,70,BETONMAC NEO MOVIL 70 C,0,0,0,0,0,0,0
2025,AUT,BETONMAC,70,BETONMAC NEO MOVIL 70 C,0,0,0,0,0,0,0
2025,AUT,OLDSMOBILE,OLDSMOBILE,OLDSMOBILE (AUTOMOVIL),26947,32540,1,0,0,0,0
2025,AUT,ESPERANZA,ESPERANZA,ESPERANZA,0,0,0,0,0,0,0
2025,AUT,DA DALT,BUSINESS,DA DALT DK 150,0,0,0,0,0,0,0
2025,AUT,DA DALT,BUSINESS,DA DALT DS 110 BASE,0,0,0,0,0,0,0
2025,AUT,DA DALT,R16,DA DALT R16,0,0,0,0,0,0,0
2025,AUT,DA DALT,DS 110,DA DALT DS 110,0,0,0,0,0,0,0
2025,AUT,LOMAS CAMPING,CASA RODANTE,LOMAS CAMPING (CASA RODANTE),2012996,2288165,26,0,0,0,0
2025,AUT,LOMAS CAMPING,CASA RODANTE,LOMAS CAMPING 450 DE LUXE,759315,857505,9,0,0,0,0
2025,AUT,MIRASOL,MIRASOL,MIRASOL,27207,28264,0,0,0,0,0
2025,AUT,EL FIERRO,EL FIERRO,EL FIERRO (ACOPLADO RURAL),0,0,0,0,0,0,0
2025,AUT,EL FIERRO,EL FIERRO,EL FIERRO (ACOPLADO),0,0,0,0,0,0,0
2025,AUT,BLACK RIDER,DESERT WOLF,BLACK RIDER DESERT WOLF 250,0,0,0,0,0,0,0
2025,AUT,BLACK RIDER,RUNNER,BLACK RIDER RUNNER 1500,0,0,0,0,0,0,0
2025,AUT,DEMON QUADS,ATV,DEMON QUADS ATV 550,0,0,0,0,0,0,0
2025,AUT,DEMON QUADS,ATV,DEMON QUADS ATV 250,0,0,0,0,0,0,0
2025,AUT,DEMON QUADS,ATV,DEMON QUADS ATV 125,0,0,0,0,0,0,0
2025,AUT,LIANGONG,R323LC,LIANGONG R323LC,0,0,0,0,0,0,0
2025,AUT,LIANGONG,LTC,LIANGONG LTC 203P,0,0,0,0,0,0,0
2025,AUT,LIANGONG,30,LIANGONG 30 (AUTOELEVADOR),0,0,0,0,0,0,0
2025,AUT,FANTIC,FANTIC,FANTIC MF 150,0,0,0,0,0,0,0
2025,AUT,FANTIC,FANTIC,FANTIC,0,0,0,0,0,0,0
2025,AUT,IMPAGRO,IMPAGRO,IMPAGRO (ACOPLADOS),0,0,0,0,0,0,0
2025,AUT,IMPAGRO,IMPAGRO,IMPAGRO (ACOPLADOS RURALES),0,0,0,0,0,0,0
2025,AUT,TRENQUEMOLQUE,TM 110,TRENQUEMOLQUE TM 110 T,0,0,0,0,0,0,0
2025,AUT,TRENQUEMOLQUE,TM 135A,TRENQUEMOLQUE TM 135A,0,0,0,0,0,0,0
2025,AUT,TRENQUEMOLQUE,TM 930,TRENQUEMOLQUE TM 930,0,0,0,0,0,0,0
2025,AUT,DAF,DAF,DAF 55-230,0,0,0,0,0,0,0
2025,AUT,DAF,DAF,DAF,0,0,0,0,0,0,0
2025,AUT,DAF,DAF,DAF 75-300 ATI TURBO,0,0,0,0,0,0,0
2025,AUT,DAF,45-160,DAF 45-160,0,0,0,0,0,0,0
2025,AUT,MORRIS,MORRIS,MORRIS AUTOMOVIL,289177,325656,1,0,0,0,0
2025,AUT,INGERSOLL,INGERSOLL,INGERSOLL RAM SD100 DC,0,0,0,0,0,0,0
2025,AUT,INGERSOLL,INGERSOLL,INGERSOLL RAND T4,0,0,0,0,0,0,0
2025,AUT,CMZ,R.U.,CMZ  R.U.  12.800,0,0,0,0,0,0,0
2025,AUT,AGRIN METAL,AGRIN METAL,AGRIN METAL LIMITED 3000,0,0,0,0,0,0,0
2025,AUT,COMOFRA,COMOFRA,COMOFRA (IMPLEMENTO REMOLCADO),0,0,0,0,0,0,0
2025,AUT,COMOFRA,COMOFRA,COMOFRA,0,0,0,0,0,0,0
2025,AUT,COMOFRA,COMOFRA,COMOFRA (ACOPLADO RURAL),0,0,0,0,0,0,0
2025,AUT,UTILEV,UT,UTILEV UT 25,0,0,0,0,0,0,0
2025,AUT,FACUNDO,FACUNDO,FACUNDO,207617,232211,2,0,0,0,0
2025,AUT,HYTSU,HYTSU,HYTSU,0,0,0,0,0,0,0
2025,AUT,LINK BELT,LINK BELT,LINK BELT,0,0,0,0,0,0,0
2025,AUT,LINK BELT,LINK BELT,LINK BELT,0,0,0,0,0,0,0
2025,AUT,LINK BELT,RTC,LINK-BELT  RTC 8030 II,0,0,0,0,0,0,0
2025,AUT,LINK BELT,ATC,LINK BELT ATC822,0,0,0,0,0,0,0
2025,AUT,HANGCHA,HANGCHA,HANGCHA,0,0,0,0,0,0,0
2025,AUT,HANGCHA,HANGCHA,HANGCHA,0,0,0,0,0,0,0
2025,AUT,BITELLI,BB,BITELLI BB 651 C,0,0,0,0,0,0,0
2025,AUT,CUKUROVA,880,CUKUROVA 880,0,0,0,0,0,0,0
2025,AUT,CUKUROVA,880,CUKUROVA 880,0,0,0,0,0,0,0
2025,AUT,SKYTRAK,5028,SKYTRAK 5028,0,0,0,0,0,0,0
2025,AUT,SKYTRAK,10054L,SKYTRAK 10054L,0,0,0,0,0,0,0
2025,AUT,SKYTRAK,10054L,SKYTRAK 10054L,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,220,BELL LOGGER 220 E,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,220,BELL LOGGER 220 E,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,225,BELL LOGGER 225,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,225,BELL LOGGER 225,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,220C,BELL FELLER 220C,0,0,0,0,0,0,0
2025,AUT,BELL LOGGER,220C,BELL FELLER 220C,0,0,0,0,0,0,0
2025,AUT,JMV,30-25,JMV 30-25,0,0,0,0,0,0,0
2025,AUT,JMV,30-25,JMV 30-25,0,0,0,0,0,0,0
2025,AUT,JMV,H35,JMV H35,0,0,0,0,0,0,0
2025,AUT,GROSSPAL,GROSSPAL,GROSSPAL (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,GROSSPAL,GROSSPAL,GROSSPAL (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,GROSSPAL,G,GROSSPAL G 660 CHASIS LARGO,0,0,0,0,0,0,0
2025,AUT,GROSSPAL,G,GROSSPAL G 6 - 4.5,0,0,0,0,0,0,0
2025,AUT,GROSSPAL,G,GROSSPAL G 600,127603,153487,1,0,0,0,0
2025,AUT,GROSSPAL,G,GROSSPAL G 640,0,0,0,0,0,0,0
2025,AUT,GROSSPAL,TR,GROSSPAL TR 10000,0,0,0,0,0,0,0
2025,AUT,MANCINI,MANCINI,MANCINI (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,MANCINI,MANCINI,MANCINI (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,MANCINI,MANCINI,MANCINI (ACOPLADO RURAL),0,0,0,0,0,0,0
2025,AUT,MANCINI,MANCINI,MANCINI (ACOPLADO),0,0,0,0,0,0,0
2025,AUT,MANCINI,WX,MANCINI WX 30,0,0,0,0,0,0,0
2025,AUT,MANCINI,WX,MANCINI WX 14,0,0,0,0,0,0,0
2025,AUT,MANCINI,8220,MANCINI 8220,0,0,0,0,0,0,0
2025,AUT,CHAMPION,710 A,CHAMPION 710 A,0,0,0,0,0,0,0
2025,AUT,CHAMPION,710 A,CHAMPION 710 A,0,0,0,0,0,0,0
2025,AUT,CHAMPION,720 A (OTROS TRACTORES),CHAMPION 720 A (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,CHAMPION,(OTROS TRACTORES),CHAMPION (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,CHAMPION,(OTROS TRACTORES),CHAMPION (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,CHAMPION,730,CHAMPION 730 SERIE 5,0,0,0,0,0,0,0
2025,AUT,TORTONE,OTROS TRACTORES,TORTONE (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,TORTONE,OTROS TRACTORES,TORTONE (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,TORTONE,230,TORTONE 230,0,0,0,0,0,0,0
2025,AUT,TORTONE,RN,TORTONE RN 7.23,0,0,0,0,0,0,0
2025,AUT,TORTONE,RN,TORTONE RN 7.23,0,0,0,0,0,0,0
2025,AUT,ADAMS,440,ADAMS 440,0,0,0,0,0,0,0
2025,AUT,ADAMS,440,ADAMS 440,0,0,0,0,0,0,0
2025,AUT,ADAMS,330,ADAMS 330,0,0,0,0,0,0,0
2025,AUT,ADAMS,330,ADAMS 330,0,0,0,0,0,0,0
2025,AUT,ADAMS,660,ADAMS 660,0,0,0,0,0,0,0
2025,AUT,ADAMS,660,ADAMS 660,0,0,0,0,0,0,0
2025,AUT,JAGUAR ATV,ATV,JAGUAR ATV ATV 125 AGRO,0,0,0,0,0,0,0
2025,AUT,JAGUAR ATV,ATV,JAGUAR ATV ATV 250 AGRO,0,0,0,0,0,0,0
2025,AUT,KUHN,PARRUDA,KUHN PARRUDA 3030 M,0,0,0,0,0,0,0
2025,AUT,KUHN,STRONGER,KUHN STRONGER 3000,0,0,0,0,0,0,0
2025,AUT,DYNAMIC,ATV,DYNAMIC TERREGATOR 250 ATV,0,0,0,0,0,0,0
2025,AUT,DYNAMIC,ATV,DINAMIC SPORT STRUKO 110,0,0,0,0,0,0,0
2025,AUT,DYNAMIC,ATV,DYNAMIC TERRAGATOR 250,0,0,0,0,0,0,0
2025,AUT,DYNAMIC,ATV,DYNAMIC SPORT TRUCK 200 X TREME,0,0,0,0,0,0,0
2025,AUT,FAMSA,110,FAMSA EGO 110,0,0,0,0,0,0,0
2025,AUT,FAMSA,STREET,FAMSA 150 SUPER NOVA,0,0,0,0,0,0,0
2025,AUT,FAMSA,CUB,FAMSA 110 EGO,0,0,0,0,0,0,0
2025,AUT,CM,ZABALA,CM ZABALA,0,0,0,0,0,0,0
2025,AUT,MODENAS,110,MODENAS AN 110 CC,0,0,0,0,0,0,0
2025,AUT,BOMBARDIER,RALLY,BOMBARRIER RALLY 4ASD,0,0,0,0,0,0,0
2025,AUT,BOMBARDIER,RALLY,BOMBARDIER RALLY,0,0,0,0,0,0,0
2025,AUT,SCAT TRAK,DTB,SCAT TRAK DTB-2200,0,0,0,0,0,0,0
2025,AUT,BANDIT,BANDIT,BANDIT 150XP,0,0,0,0,0,0,0
2025,AUT,CHANGAN,CS 15,CHANGAN CS15 COMFORT DTC,0,0,0,0,0,0,0
2025,AUT,CHANGAN,CS 15,CHANGAN CS15 LUXURY DTC,340098,362670,1,0,0,0,0
2025,AUT,CHANGAN,MD 201,CHANGAN MD 201 CARGO BOX,4077576,4655376,6,3,1,2679855,2801248
2025,AUT,CHANGAN,MD 201,CHANGAN MD 201 PICK UP,7847270,8853105,16,4,3,2771987,2801365
2025,AUT,CHANGAN,MD 201,CHANGAN MD 201 CARGO BOX REFRIGERADO,1467931,1652779,2,0,0,0,0
2025,AUT,CHANGAN,MD 201,CHANGAN MD 201 CARGO VAN,6434494,7285765,5,9,5,46449301,49127690
2025,AUT,CHANGAN,CS 75,CHANGAN CS75 ELITE AUT 2WD,500702,569922,1,1,1,45221,45221
2025,AUT,POWERSCREEN,CHIEFTAIN,POWERSCREEN CHIEFTAIN 1700,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 938 L,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 936 L,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 933,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 933,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 918,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 6225,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 918,0,0,0,0,0,0,0
2025,AUT,SDLG,LG,SDLG LG 958,0,0,0,0,0,0,0
2025,AUT,SDLG,G,SDLG G 9190,0,0,0,0,0,0,0
2025,AUT,SDLG,G,SDLG G 9190,0,0,0,0,0,0,0
2025,AUT,CEDRO AZUL,CEDRO AZUL,CEDRO AZUL (CASILLA RURAL),0,0,0,0,0,0,0
2025,AUT,DAXANG,100,DAXANG 100 CC,0,0,0,0,0,0,0
2025,AUT,PYH,(OTROS TRACTORES),PH (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,PYH,(OTROS TRACTORES),PH (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,PYH,RT,PH RT 150,0,0,0,0,0,0,0
2025,AUT,PYH,RT,P&H / TEREX  RT 160,0,0,0,0,0,0,0
2025,AUT,PYH,OMEGA 23,PH OMEGA 23,0,0,0,0,0,0,0
2025,AUT,PYH,OMEGA 23,PH OMEGA 23,0,0,0,0,0,0,0
2025,AUT,PYH,T 300 HL-857,PH T 300 HL-857,0,0,0,0,0,0,0
2025,AUT,PYH,R200 (OTROS TRACTORES),PH R200 (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,PYH,R200 (OTROS TRACTORES),PH R200 (OTROS TRACTORES),0,0,0,0,0,0,0
2025,AUT,PYH,S20,PH S20,0,0,0,0,0,0,0
2025,AUT,PYH,S20,PH S20,0,0,0,0,0,0,0
2025,AUT,PYH,DM 800,PH DM 800,0,0,0,0,0,0,0
2025,AUT,PYH,WS,PH WS 250,0,0,0,0,0,0,0
2025,AUT,MAGNANO,MAGNANO,MAGNANO,0,0,0,0,0,0,0
2025,AUT,FUR-TAN,FUR-TAN,FUR-TAN,0,0,0,0,0,0,0
2025,AUT,ROCKET,ROCKET,ROCKET (TRAILER),28023,32873,0,0,0,0,0
2025,AUT,RONDON,RONDON,RONDON,0,0,0,0,0,0,0
2025,AUT,GUTIERREZ HNOS,GUTIERREZ HNOS,GUTIERRES HNOS (CASILLA RURAL),0,0,0,0,0,0,0
2025,AUT,GUTIERREZ HNOS,GUTIERREZ HNOS,GUTIERREZ HNOS.,568812,637111,7,0,0,0,0
2025,AUT,CAPPELLI HERMANOS,CAPPELLI HERMANOS,CAPPELLI HERMANOS,0,0,0,0,0,0,0
2025,AUT,LONCIN,CITIPLUS,LONCIN CITIPLUS 110,0,0,0,0,0,0,0
2025,AUT,DI POLVERE,AT3,DI POLVERE AT3,0,0,0,0,0,0,0
2025,AUT,DI POLVERE,DI POLVERE,DI POLVERE,0,0,0,0,0,0,0
2025,AUT,CRUCIANELLI,2085,CRUCIANELLI 2085,0,0,0,0,0,0,0
2025,AUT,CRUCIANELLI,PIONERA,CRUCIANELLI PIONERA 3,0,0,0,0,0,0,0
2025,AUT,CRUCIANELLI,CRUCIANELLI,CRUCIANELLI,0,0,0,0,0,0,0
2025,AUT,NJM,NJM,NJM (CASILLA RURAL),0,0,0,0,0,0,0
2025,AUT,ROLAND,RH,ROLAND RH040,0,0,0,0,0,0,0
2025,AUT,BLACKSTONE,ATV,BLACKSTONE 300 F,0,0,0,0,0,0,0
2025,AUT,BLACKSTONE,ATV,BLACKSTONE BKS 300,0,0,0,0,0,0,0
2025,AUT,BLACKSTONE,ATV,BLACKSTONE BKS 400,0,0,0,0,0,0,0
2025,AUT,BLACKSTONE,ATV,BLACKSTONE BKS 250,0,0,0,0,0,0,0
2025,AUT,BLACKSTONE,ATV,BLACKSTONE BKS 300,0,0,0,0,0,0,0
2025,AUT,ALFA,ALFA,ALFA,0,0,0,0,0,0,0
2025,AUT,ALFA,ALFA,ALFA SEMI-REMOLQUE,0,0,0,0,0,0,0
2025,AUT,ALFA,GENUINA,REAL ALFA GENUINA T K 2 E D,0,0,0,0,0,0,0
2025,AUT,ALFA,GENUINA,REAL ALFA GENUINA,0,0,0,0,0,0,0
2025,AUT,CLARCK,CLARCK,CLARCK,0,0,0,0,0,0,0
2025,AUT,CLARCK,CLARCK,CLARCK,0,0,0,0,0,0,0
2025,AUT,CLARCK,CGP,CLARCK CGP 25,0,0,0,0,0,0,0
2025,AUT,MINI BRUNET,FORWARDER,MINI BRUNET FORWARDER,0,0,0,0,0,0,0
2025,AUT,CANAVESIO,MAXI BAG,CANAVESIO MAXI BAG 1212/320,0,0,0,0,0,0,0
2025,AUT,CANAVESIO,TEN BAG,CANAVESIO TEN BAG R 2800,0,0,0,0,0,0,0
2025,AUT,CANAVESIO,CANAVESIO,CANAVESIO,0,0,0,0,0,0,0
2025,AUT,CANAVESIO,NEW BAG,CANAVESIO NEW BAG 9/225,0,0,0,0,0,0,0
2025,AUT,AGROVIAL,AGROVIAL,AGROVIAL,0,0,0,0,0,0,0
2025,AUT,CHIGGERI,CHIGGERI,CHIGGERI,0,0,0,0,0,0,0
2025,AUT,BAOLI,BAOLI,BAOLI,0,0,0,0,0,0,0
2025,AUT,BAOLI,BAOLI,BAOLI,0,0,0,0,0,0,0
2025,AUT,KAISER JEEP,HURRICANE,KAISER JEEP HURRICANE,2565806,2937279,11,0,0,0,0
2025,AUT,KAISER JEEP,KAISER,KAISER,1252173,1394896,7,0,0,0,0
2025,AUT,WABASH,WABASH,WABASH NATIONAL,0,0,0,0,0,0,0
2025,AUT,WULING MOTORS,LZW,WULING MOTORS LZW 1010 VHW CARGO,86116,106240,0,0,0,0,0
2025,AUT,WULING MOTORS,LZW,WULING MOTORS LZW 1010 PL MINI TRUCK,29646,37731,0,0,0,0,0
2025,AUT,WITZCO CHALLENGER,WITZCO CHALLENGER,WITZCO CHALLENGER,0,0,0,0,0,0,0
2025,AUT,LA INDUSTRIA,LA INDUSTRIA,LA INDUSTRIA,0,0,0,0,0,0,0
2025,AUT,DATSUN,DATSUN,DATSUN (AUTOMOVIL),1652831,1858911,9,0,0,0,0
2025,AUT,DATSUN,200,DATSUN 200,0,0,0,0,0,0,0
2025,AUT,BELORIA,BELORIA,BELORIA,0,0,0,0,0,0,0
2025,AUT,COMAR,(CARRETON),COMAR (CARRETON),0,0,0,0,0,0,0
2025,AUT,IMSA,100,IMSA 125 R4,0,0,0,0,0,0,0
2025,AUT,IMSA,100,IMSA 100 R,0,0,0,0,0,0,0
2025,AUT,JINBEI,SY,JINBEI SY 1050 DRS,0,0,0,0,0,0,0
2025,AUT,TELSMITH,TELSMITH,TELSMITH,0,0,0,0,0,0,0
2025,AUT,HERO,IGNITOR,HERO IGNITOR,0,0,0,0,0,0,0
2025,AUT,HERO,DASH,HERO DASH,0,0,0,0,0,0,0
2025,AUT,TURIA,TURIA,TURIA,0,0,0,0,0,0,0
2025,AUT,NORLI,II,NORLI II,39906,47989,1,0,0,0,0
2025,AUT,ALASIA,ALASIA,ALASIA,0,0,0,0,0,0,0
2025,AUT,ALASIA,ALASIA,ALASIA TRACTOR,0,0,0,0,0,0,0
2025,AUT,ALASIA,ALASIA,ALASIA TRACTOR,0,0,0,0,0,0,0
2025,AUT,AST-PRA,AST-PRA,AST-PRA,0,0,0,0,0,0,0
2025,AUT,CUMBRE,CUMBRE,CUMBRE,0,0,0,0,0,0,0
2025,AUT,D.R.M.,D.R.M.,D.R.M.,0,0,0,0,0,0,0
2025,AUT,DARWIN,DARWIN,DARWIN,0,0,0,0,0,0,0
2025,AUT,DE PAOLI,DE PAOLI,DE PAOLI,0,0,0,0,0,0,0
2025,AUT,EVELENS,EVELENS,EVELENS,0,0,0,0,0,0,0
2025,AUT,ZORZAL,ZORZAL,ZORZAL,0,0,0,0,0,0,0
2025,AUT,GIGANTE,GIGANTE,GIGANTE,0,0,0,0,0,0,0
2025,AUT,LADA,LAIKA,LADA LAIKA 21074,0,0,0,0,0,0,0
2025,AUT,LADA,LAIKA,LADA LAIKA 21053,615471,699229,4,0,0,0,0
2025,AUT,LADA,LAIKA,LADA LAIKA 2104 RURAL,592833,667708,2,0,0,0,0
2025,AUT,LADA,NIVA,LADA NIVA 4X4 D,875885,987731,4,0,0,0,0
2025,AUT,LADA,NIVA,LADA NIVA 4X4,7245648,8157716,35,1,1,5399000,6055568
2025,AUT,LADA,SAMARA,LADA SAMARA 3 PTAS,0,0,0,0,0,0,0
2025,AUT,LADA,SAMARA,LADA SAMARA 4 PTAS 21099,0,0,0,0,0,0,0
2025,AUT,LADA,PICK UP,LADA (PICK-UP GI),619410,699276,3,0,0,0,0
2025,AUT,LADA,AFALINA,LADA AFALINA 1.5 21100,236295,266101,1,0,0,0,0
2025,AUT,MARCELINI,MARCELINI,MARCELINI,0,0,0,0,0,0,0
2025,AUT,METALURGICA LINCOLN,METALURGICA LINCOLN,METALURGICA LINCOLN,0,0,0,0,0,0,0
2025,AUT,PATRONELLI,PATRONELLI,PATRONELLI,0,0,0,0,0,0,0
2025,AUT,PATRONELLI,PATRONELLI,PATRONELLI,0,0,0,0,0,0,0
2025,AUT,INDECAR,INDECAR,INDECAR,0,0,0,0,0,0,0
2025,AUT,INDECAR,SRTQ AL 0338,INDECAR SRTQ AL 0338,0,0,0,0,0,0,0
2025,AUT,MERCURY,CAPRI,MERCURY (AUTOMOVIL),215581,244591,1,0,0,0,0
